,Area,Convex Area,Major_axis_length,Plate_id,Well_id,bbox,centroid
474,284,381,41.06050235493258,DEC_P2,R,"(1735, 154, 1760, 186)","(1747.3732394366198, 170.57042253521126)"
475,671,1265,54.71281709459676,DEC_P2,R,"(1759, 811, 1812, 851)","(1783.698956780924, 828.2608047690015)"
476,329,452,44.65934344234339,DEC_P2,R,"(1792, 159, 1822, 192)","(1804.7629179331307, 173.86322188449847)"
477,334,432,44.83529579256394,DEC_P2,R,"(1793, 196, 1806, 238)","(1799.4191616766468, 217.00299401197606)"
478,444,631,57.66677459366745,DEC_P2,R,"(1867, 600, 1907, 640)","(1885.4572072072071, 618.4639639639639)"
479,753,1544,74.13477455692586,DEC_P2,R,"(1921, 278, 1975, 334)","(1942.1752988047808, 301.85922974767595)"
480,241,339,38.69076927772576,DEC_P2,R,"(1940, 144, 1976, 160)","(1957.1825726141078, 151.15352697095435)"
481,404,578,52.98771581084095,DEC_P2,R,"(1961, 784, 2000, 816)","(1977.5049504950496, 802.5891089108911)"
482,1157,2091,58.88313527310305,DEC_P2,R,"(1962, 409, 2017, 475)","(1995.0803802938635, 444.21175453759724)"
483,1157,2091,58.88313527310305,DEC_P2,R,"(1962, 409, 2017, 475)","(1995.0803802938635, 444.21175453759724)"
484,379,518,49.78971551181419,DEC_P2,R,"(1994, 675, 2023, 714)","(2006.2295514511873, 696.0686015831135)"
485,365,519,47.89215594060398,DEC_P2,R,"(2023, 665, 2056, 699)","(2039.194520547945, 681.7068493150684)"
486,384,516,48.73376249208451,DEC_P2,R,"(2031, 826, 2059, 865)","(2043.7109375, 844.7057291666666)"
487,316,428,37.783222659810455,DEC_P2,R,"(2051, 201, 2075, 230)","(2061.731012658228, 214.93987341772151)"
488,358,486,44.85834455307205,DEC_P2,R,"(2060, 393, 2076, 433)","(2067.608938547486, 413.659217877095)"
489,361,503,43.79994000778307,DEC_P2,R,"(2064, 834, 2095, 866)","(2079.387811634349, 849.3961218836565)"
490,359,483,47.30771465331152,DEC_P2,R,"(2074, 331, 2090, 374)","(2081.6963788300836, 352.41782729805016)"
491,298,397,39.12017035490134,DEC_P2,R,"(2102, 310, 2127, 341)","(2114.4161073825503, 325.61073825503354)"
492,375,568,41.91015532847272,DEC_P2,R,"(2113, 644, 2140, 680)","(2126.309333333333, 662.528)"
493,395,562,48.537920383870784,DEC_P2,R,"(2123, 421, 2142, 464)","(2132.351898734177, 443.01772151898734)"
494,798,1466,67.06538353402026,DEC_P2,R,"(2142, 780, 2176, 844)","(2159.625313283208, 812.4937343358396)"
495,358,488,39.834510291954764,DEC_P2,R,"(2143, 690, 2178, 714)","(2159.6480446927376, 701.1061452513967)"
496,336,438,43.07217782731182,DEC_P2,R,"(2144, 322, 2184, 337)","(2163.0386904761904, 329.9732142857143)"
497,344,472,48.35702443380745,DEC_P2,R,"(2156, 459, 2200, 479)","(2178.0523255813955, 469.15697674418607)"
498,142,202,22.99306859729022,DEC_P2,R,"(2161, 993, 2178, 1012)","(2169.507042253521, 1002.5633802816901)"
499,426,612,49.95744036380307,DEC_P2,R,"(2193, 812, 2213, 860)","(2202.669014084507, 835.962441314554)"
500,361,500,40.18258399280047,DEC_P2,R,"(2216, 880, 2249, 908)","(2233.4293628808864, 894.8698060941829)"
501,394,605,48.78086097750597,DEC_P2,R,"(2246, 492, 2293, 511)","(2268.1725888324872, 501.2309644670051)"
502,223,280,33.34191306697272,DEC_P2,R,"(2248, 983, 2274, 1007)","(2258.7578475336322, 996.0941704035874)"
503,382,547,47.09719301635712,DEC_P2,R,"(2261, 712, 2302, 740)","(2280.217277486911, 726.5759162303665)"
504,375,543,48.85808278992427,DEC_P2,R,"(2270, 678, 2317, 696)","(2292.792, 686.3893333333333)"
505,380,531,39.212773195202395,DEC_P2,R,"(2272, 899, 2292, 938)","(2280.5394736842104, 918.8473684210526)"
506,384,537,48.22591189428547,DEC_P2,R,"(2297, 693, 2329, 729)","(2312.5364583333335, 709.7578125)"
507,358,502,41.24948333774098,DEC_P2,R,"(2334, 447, 2361, 480)","(2347.1983240223462, 462.8994413407821)"
508,594,810,64.17714565924582,DEC_P2,R,"(2336, 844, 2354, 905)","(2344.1111111111113, 874.446127946128)"
509,332,476,40.23793328640426,DEC_P2,R,"(2373, 377, 2392, 412)","(2380.867469879518, 395.28614457831327)"
510,298,400,37.373365660331324,DEC_P2,R,"(2413, 696, 2449, 712)","(2431.201342281879, 703.8087248322148)"
511,236,313,30.963995935674077,DEC_P2,R,"(2465, 258, 2482, 287)","(2473.0889830508477, 272.56779661016947)"
512,307,436,41.59529865728685,DEC_P2,R,"(2488, 243, 2515, 275)","(2502.2019543973943, 257.76221498371336)"
513,362,482,48.61576771014631,DEC_P2,R,"(2502, 796, 2545, 809)","(2523.7016574585637, 801.7983425414365)"
514,366,514,52.03072093857926,DEC_P2,R,"(2505, 903, 2554, 917)","(2529.530054644809, 909.3415300546449)"
515,386,589,45.668292260041056,DEC_P2,R,"(2539, 475, 2559, 518)","(2548.360103626943, 496.03108808290153)"
516,310,418,38.19493685538081,DEC_P2,R,"(2566, 834, 2602, 853)","(2581.8290322580647, 843.4967741935484)"
517,338,472,38.938759524985514,DEC_P2,R,"(2569, 780, 2604, 801)","(2584.076923076923, 787.7692307692307)"
518,324,415,46.70406103151547,DEC_P2,R,"(2599, 379, 2636, 406)","(2617.354938271605, 390.8395061728395)"
519,295,409,45.21084906945145,DEC_P2,R,"(2627, 125, 2658, 158)","(2642.7762711864407, 140.94915254237287)"
520,374,476,33.80537683730661,DEC_P2,R,"(2681, 709, 2701, 742)","(2689.0641711229946, 725.7860962566845)"
521,164,207,24.164320171955875,DEC_P2,R,"(2709, 993, 2731, 1007)","(2720.8841463414633, 998.8414634146342)"
522,309,406,43.29073092210162,DEC_P2,R,"(2710, 187, 2750, 200)","(2729.116504854369, 193.7864077669903)"
523,582,946,72.99572196703181,DEC_P2,R,"(2738, 911, 2796, 949)","(2767.281786941581, 930.446735395189)"
524,389,551,46.56721927743799,DEC_P2,R,"(2752, 498, 2778, 537)","(2763.221079691517, 517.1362467866323)"
525,685,1143,48.956185225932636,DEC_P2,R,"(2762, 292, 2811, 327)","(2790.605839416058, 310.2029197080292)"
526,306,416,37.666452043263874,DEC_P2,R,"(2775, 205, 2800, 235)","(2786.37908496732, 220.97058823529412)"
527,328,460,40.48500914737045,DEC_P2,R,"(2787, 188, 2821, 213)","(2801.548780487805, 202.4237804878049)"
528,350,511,43.00369281015694,DEC_P2,R,"(2813, 302, 2854, 319)","(2832.4342857142856, 309.99142857142857)"
529,374,527,39.975790037422136,DEC_P2,R,"(2835, 258, 2869, 282)","(2850.4652406417113, 267.379679144385)"
530,332,493,40.611154714249196,DEC_P2,R,"(2845, 189, 2871, 220)","(2857.0692771084337, 203.56927710843374)"
531,661,1087,49.83552351126804,DEC_P2,R,"(2846, 451, 2899, 486)","(2871.316187594554, 469.26021180030256)"
532,350,458,48.70997445708228,DEC_P2,R,"(2876, 307, 2920, 323)","(2896.06, 313.5257142857143)"
533,329,461,42.97134746617857,DEC_P2,R,"(2889, 428, 2929, 446)","(2909.173252279635, 435.9270516717325)"
534,285,424,42.44019641328836,DEC_P2,R,"(2930, 112, 2970, 129)","(2948.1087719298243, 119.71578947368421)"
535,385,538,47.530011316758326,DEC_P2,R,"(2963, 447, 2990, 487)","(2975.5766233766235, 466.6623376623377)"
536,348,507,45.26264090702466,DEC_P2,R,"(2965, 400, 2994, 435)","(2977.2212643678163, 418.4511494252874)"
537,380,545,42.463738402771995,DEC_P2,R,"(2972, 865, 2993, 906)","(2981.6894736842105, 885.0026315789473)"
538,333,447,43.441536798723774,DEC_P2,R,"(2980, 490, 3020, 506)","(2999.6876876876877, 497.1081081081081)"
539,305,405,41.50589235751213,DEC_P2,R,"(3041, 952, 3067, 984)","(3053.104918032787, 967.8360655737705)"
540,336,458,40.33552918745318,DEC_P2,R,"(3059, 859, 3099, 877)","(3078.160714285714, 867.2916666666666)"
541,367,521,49.15381487221013,DEC_P2,R,"(3072, 216, 3117, 232)","(3094.2479564032697, 222.87465940054497)"
542,567,961,49.19067626510573,DEC_P2,R,"(3089, 947, 3130, 987)","(3114.744268077601, 971.3104056437389)"
543,347,479,42.51729262811848,DEC_P2,R,"(3121, 867, 3138, 907)","(3127.590778097983, 886.1123919308358)"
544,376,574,44.3645282257375,DEC_P2,R,"(3171, 633, 3194, 672)","(3182.744680851064, 651.2739361702128)"
545,147,217,34.23884781078375,DEC_P2,R,"(3197, 828, 3207, 859)","(3201.1020408163267, 841.4829931972789)"
546,326,427,42.66622779850332,DEC_P2,R,"(3211, 642, 3226, 681)","(3217.852760736196, 661.2944785276073)"
547,355,504,43.785144523340094,DEC_P2,R,"(3325, 510, 3349, 548)","(3336.819718309859, 527.8366197183099)"
548,257,335,35.80641031719747,DEC_P2,R,"(3349, 455, 3362, 489)","(3354.5486381322958, 471.40077821011675)"
549,118,131,20.288040960478405,DEC_P2,R,"(3362, 593, 3381, 602)","(3371.6186440677966, 597.6355932203389)"
550,347,501,49.751660721007696,DEC_P2,S,"(279, 785, 323, 807)","(301.6657060518732, 793.7809798270894)"
551,278,383,36.23238353203476,DEC_P2,S,"(345, 399, 377, 420)","(360.1115107913669, 409.33093525179856)"
552,278,379,40.76619040272834,DEC_P2,S,"(346, 1020, 381, 1038)","(361.58273381294964, 1029.2086330935251)"
553,536,883,52.42854242467387,DEC_P2,S,"(372, 507, 420, 543)","(395.44776119402985, 524.6156716417911)"
554,316,433,42.66619336387859,DEC_P2,S,"(384, 989, 400, 1028)","(390.8259493670886, 1009.5791139240506)"
555,351,483,47.45998061569105,DEC_P2,S,"(423, 374, 450, 412)","(434.6866096866097, 392.1168091168091)"
556,349,483,48.5260480018505,DEC_P2,S,"(451, 717, 480, 755)","(463.9598853868195, 733.7277936962751)"
557,368,540,50.44052720730428,DEC_P2,S,"(520, 445, 564, 469)","(542.8913043478261, 457.30434782608694)"
558,332,480,40.65178234063875,DEC_P2,S,"(541, 398, 558, 434)","(548.343373493976, 415.45180722891564)"
559,683,1048,59.31265674827087,DEC_P2,S,"(597, 180, 652, 216)","(623.4538799414348, 197.50512445095168)"
560,341,479,46.843099281678604,DEC_P2,S,"(648, 831, 663, 876)","(655.41642228739, 853.0762463343109)"
561,253,322,32.47323176867095,DEC_P2,S,"(666, 237, 696, 256)","(680.5889328063241, 246.27667984189722)"
562,396,616,52.08762227991855,DEC_P2,S,"(679, 418, 703, 463)","(690.3181818181819, 439.19191919191917)"
563,367,536,47.46339577027887,DEC_P2,S,"(698, 277, 714, 322)","(705.6348773841962, 298.53950953678475)"
564,299,405,43.228193148950005,DEC_P2,S,"(757, 825, 792, 847)","(772.3645484949833, 836.6521739130435)"
565,607,889,53.01275908493226,DEC_P2,S,"(764, 407, 812, 441)","(786.2915980230642, 423.5667215815486)"
566,319,428,43.19163027783729,DEC_P2,S,"(802, 640, 841, 658)","(820.0689655172414, 648.7962382445141)"
567,302,441,45.76008521512761,DEC_P2,S,"(945, 147, 978, 180)","(965.182119205298, 161.66556291390728)"
568,134,160,18.180911968014524,DEC_P2,S,"(988, 148, 1004, 163)","(996.3656716417911, 156.70149253731344)"
569,320,467,48.97857326391956,DEC_P2,S,"(1012, 369, 1046, 404)","(1027.425, 387.16875)"
570,320,430,37.53409291781158,DEC_P2,S,"(1126, 182, 1154, 210)","(1141.590625, 194.2375)"
571,306,429,34.17038702738738,DEC_P2,S,"(1215, 712, 1241, 739)","(1226.516339869281, 723.875816993464)"
572,337,487,42.31947214262899,DEC_P2,S,"(1226, 661, 1261, 690)","(1244.074183976261, 673.9080118694362)"
573,325,441,43.894317238499795,DEC_P2,S,"(1254, 867, 1292, 889)","(1272.076923076923, 878.4676923076923)"
574,328,435,39.56392584401469,DEC_P2,S,"(1350, 1029, 1389, 1045)","(1368.3628048780488, 1035.8353658536585)"
575,353,489,51.20948790873928,DEC_P2,S,"(1449, 938, 1484, 975)","(1465.886685552408, 956.5750708215297)"
576,362,470,37.41143561973479,DEC_P2,S,"(1471, 820, 1493, 854)","(1480.9447513812154, 834.7734806629834)"
577,259,374,38.42802416313158,DEC_P2,S,"(1696, 193, 1733, 209)","(1714.127413127413, 200.67181467181467)"
578,371,414,55.781662991025705,DEC_P2,S,"(1703, 654, 1716, 706)","(1708.3369272237196, 679.733153638814)"
579,131,150,19.30167225956468,DEC_P2,S,"(1742, 161, 1755, 178)","(1748.2519083969466, 168.7709923664122)"
580,344,380,55.3136377212363,DEC_P2,S,"(1783, 977, 1826, 1008)","(1803.5406976744187, 992.4825581395348)"
581,593,907,51.77687898870727,DEC_P2,S,"(1828, 939, 1876, 967)","(1857.7116357504217, 951.8414839797639)"
582,304,367,34.792456299329785,DEC_P2,S,"(1835, 571, 1867, 587)","(1848.6940789473683, 579.1019736842105)"
583,377,554,50.08191172375846,DEC_P2,S,"(1847, 723, 1868, 769)","(1855.3368700265253, 746.2254641909815)"
584,342,652,45.52646760921906,DEC_P2,S,"(1865, 153, 1910, 177)","(1889.5672514619882, 165.8859649122807)"
585,347,406,27.924813362456206,DEC_P2,S,"(1868, 336, 1888, 364)","(1878.3487031700288, 351.5244956772334)"
586,302,412,40.8935978278776,DEC_P2,S,"(1891, 911, 1909, 946)","(1899.0827814569536, 927.9966887417219)"
587,422,535,44.92857587209524,DEC_P2,S,"(1985, 434, 2022, 461)","(2003.7251184834124, 447.4028436018957)"
588,338,511,45.88032348173066,DEC_P2,S,"(2008, 910, 2025, 953)","(2016.0591715976332, 931.7899408284023)"
589,352,508,44.43172335595959,DEC_P2,S,"(2028, 673, 2044, 715)","(2034.8522727272727, 693.9715909090909)"
590,261,350,36.63255742944763,DEC_P2,S,"(2082, 869, 2111, 892)","(2095.1724137931033, 880.6091954022988)"
591,502,806,75.41859174537863,DEC_P2,S,"(2089, 687, 2112, 752)","(2099.9900398406376, 718.589641434263)"
592,322,494,42.17619504749309,DEC_P2,S,"(2126, 522, 2143, 563)","(2134.2329192546586, 542.388198757764)"
593,333,487,42.01749608295672,DEC_P2,S,"(2246, 518, 2269, 555)","(2255.6336336336335, 536.6966966966967)"
594,354,534,44.635879599013755,DEC_P2,S,"(2305, 596, 2341, 624)","(2323.607344632768, 610.9604519774011)"
595,310,384,37.052826593364124,DEC_P2,S,"(2306, 637, 2323, 670)","(2312.5774193548386, 654.5870967741936)"
596,307,408,40.4566620182705,DEC_P2,S,"(2316, 177, 2352, 194)","(2330.801302931596, 186.68078175895766)"
597,943,1512,102.13662863855052,DEC_P2,S,"(2356, 580, 2454, 600)","(2406.0116648992575, 588.0084835630965)"
598,349,523,43.20699932534016,DEC_P2,S,"(2372, 438, 2412, 460)","(2389.9426934097423, 448.9971346704871)"
599,340,490,46.63100468572416,DEC_P2,S,"(2421, 347, 2435, 389)","(2427.426470588235, 366.3911764705882)"
600,342,525,40.58334543349916,DEC_P2,S,"(2424, 215, 2447, 251)","(2434.9912280701756, 233.18713450292398)"
601,306,446,37.93267943224633,DEC_P2,S,"(2424, 669, 2443, 704)","(2434.483660130719, 687.6307189542483)"
602,563,1383,66.96876306241101,DEC_P2,S,"(2431, 325, 2505, 359)","(2459.772646536412, 341.7015985790409)"
603,289,403,39.044323346222285,DEC_P2,S,"(2437, 930, 2473, 944)","(2454.5882352941176, 936.8685121107267)"
604,240,321,36.20976400556005,DEC_P2,S,"(2507, 760, 2532, 786)","(2519.4416666666666, 772.4041666666667)"
605,298,440,41.809966702165724,DEC_P2,S,"(2510, 453, 2539, 483)","(2524.6946308724832, 467.6308724832215)"
606,294,402,42.0330394025683,DEC_P2,S,"(2524, 518, 2562, 535)","(2542.9591836734694, 524.8503401360545)"
607,305,431,36.42359153388072,DEC_P2,S,"(2534, 707, 2557, 739)","(2543.272131147541, 721.7803278688525)"
608,284,381,42.28625464608625,DEC_P2,S,"(2540, 873, 2553, 913)","(2546.1830985915494, 891.9014084507043)"
609,491,623,39.84057415794295,DEC_P2,S,"(2565, 497, 2603, 523)","(2585.3014256619144, 508.75356415478615)"
610,371,530,50.15569827369967,DEC_P2,S,"(2565, 953, 2607, 978)","(2586.1428571428573, 965.0431266846361)"
611,376,576,45.32151182737323,DEC_P2,S,"(2571, 859, 2606, 890)","(2588.744680851064, 872.3590425531914)"
612,390,500,48.288322904888034,DEC_P2,S,"(2578, 525, 2623, 542)","(2601.641025641026, 532.5820512820513)"
613,344,493,43.88864230859425,DEC_P2,S,"(2585, 244, 2623, 260)","(2601.2470930232557, 253.38372093023256)"
614,347,510,46.093564851619824,DEC_P2,S,"(2612, 278, 2650, 305)","(2630.9827089337177, 290.3688760806916)"
615,262,367,36.867925695836206,DEC_P2,S,"(2652, 509, 2687, 523)","(2669.1297709923665, 515.3320610687023)"
616,309,424,42.89716854246947,DEC_P2,S,"(2654, 944, 2692, 963)","(2671.5760517799354, 952.5792880258899)"
617,358,541,45.983425146100444,DEC_P2,S,"(2673, 699, 2717, 719)","(2693.631284916201, 708.7067039106146)"
618,220,297,35.11243594777284,DEC_P2,S,"(2687, 180, 2698, 212)","(2691.4545454545455, 195.8909090909091)"
619,281,406,38.548016600583914,DEC_P2,S,"(2687, 362, 2710, 394)","(2700.0284697508896, 375.508896797153)"
620,507,1046,70.13957386590008,DEC_P2,S,"(2695, 1027, 2759, 1058)","(2725.0650887573966, 1040.2011834319526)"
621,312,429,44.45346640607378,DEC_P2,S,"(2737, 726, 2778, 741)","(2756.8044871794873, 732.4487179487179)"
622,103,129,22.64776955415746,DEC_P2,S,"(2740, 167, 2758, 180)","(2747.4951456310678, 174.0)"
623,327,477,47.4424865639928,DEC_P2,S,"(2817, 637, 2840, 677)","(2826.3853211009173, 658.2905198776758)"
624,394,622,48.26382548634868,DEC_P2,S,"(2850, 991, 2890, 1018)","(2871.258883248731, 1005.2055837563452)"
625,333,467,42.13878377439273,DEC_P2,S,"(2861, 1025, 2888, 1059)","(2874.987987987988, 1042.3123123123123)"
626,338,470,47.40791423368538,DEC_P2,S,"(2938, 314, 2976, 341)","(2954.6360946745563, 328.2810650887574)"
627,279,319,28.730200586089833,DEC_P2,S,"(2985, 218, 3011, 234)","(2997.9856630824374, 225.19713261648747)"
628,313,553,37.77656231846888,DEC_P2,S,"(3018, 179, 3052, 204)","(3034.6421725239616, 189.96166134185304)"
629,351,511,44.299144217066015,DEC_P2,S,"(3020, 380, 3061, 398)","(3039.7606837606836, 389.1168091168091)"
630,326,450,44.03121131584519,DEC_P2,S,"(3023, 418, 3040, 459)","(3031.628834355828, 437.97546012269936)"
631,402,627,56.28281581454586,DEC_P2,S,"(3041, 798, 3094, 816)","(3067.13184079602, 805.5373134328358)"
632,314,442,44.44407333824002,DEC_P2,S,"(3079, 451, 3104, 487)","(3091.1019108280257, 468.6496815286624)"
633,422,625,49.09925859047126,DEC_P2,S,"(3098, 324, 3136, 358)","(3117.355450236967, 341.18009478672985)"
634,669,987,61.175062946081006,DEC_P2,S,"(3140, 189, 3174, 241)","(3159.2331838565024, 212.45291479820628)"
635,1143,1785,91.17990719854815,DEC_P2,S,"(3177, 174, 3207, 258)","(3194.3692038495187, 217.40944881889763)"
636,322,460,51.30336899908647,DEC_P2,S,"(3284, 593, 3324, 622)","(3302.608695652174, 607.5527950310559)"
637,286,502,48.115456151868266,DEC_P2,S,"(3291, 534, 3335, 555)","(3314.1293706293704, 540.6573426573426)"
638,222,360,39.44672248853768,DEC_P2,S,"(3380, 596, 3405, 625)","(3392.3693693693695, 610.5765765765766)"
639,278,440,39.78606493011858,DEC_P1,P,"(217, 511, 237, 546)","(224.24460431654677, 529.1294964028777)"
640,291,426,50.022923299927115,DEC_P1,P,"(234, 586, 255, 631)","(243.03780068728523, 607.9965635738831)"
641,133,200,26.19806652252164,DEC_P1,P,"(264, 686, 281, 707)","(270.9548872180451, 696.2857142857143)"
642,112,156,27.16771625110498,DEC_P1,P,"(350, 881, 375, 893)","(361.875, 885.8928571428571)"
643,335,488,41.65441002845882,DEC_P1,P,"(394, 512, 424, 541)","(408.910447761194, 526.4925373134329)"
644,358,569,50.58790496212201,DEC_P1,P,"(395, 420, 439, 437)","(417.2932960893855, 428.27653631284915)"
645,316,458,36.81801033141747,DEC_P1,P,"(415, 359, 435, 394)","(424.8607594936709, 376.48417721518985)"
646,307,447,40.633041202964684,DEC_P1,P,"(437, 507, 474, 527)","(454.30944625407164, 516.7491856677525)"
647,510,663,63.71418884619767,DEC_P1,P,"(517, 190, 573, 220)","(543.5823529411765, 203.80588235294118)"
648,358,543,43.10024822580367,DEC_P1,P,"(611, 534, 634, 575)","(622.6145251396648, 555.3240223463687)"
649,360,527,46.110716156012,DEC_P1,P,"(693, 550, 719, 590)","(705.3222222222222, 569.6305555555556)"
650,381,582,51.331383721609825,DEC_P1,P,"(713, 363, 763, 379)","(737.5223097112861, 369.5328083989501)"
651,368,495,36.56368891434279,DEC_P1,P,"(744, 172, 775, 199)","(756.6440217391304, 186.83695652173913)"
652,356,514,43.389795768654295,DEC_P1,P,"(774, 364, 799, 400)","(785.8089887640449, 381.10955056179773)"
653,347,484,48.9548843969166,DEC_P1,P,"(801, 706, 830, 745)","(813.6051873198847, 725.6340057636887)"
654,385,532,47.16857453267542,DEC_P1,P,"(815, 295, 848, 328)","(831.0649350649351, 311.02337662337663)"
655,545,892,66.14035694230991,DEC_P1,P,"(823, 419, 852, 478)","(839.0440366972477, 447.85688073394493)"
656,290,432,36.17997405731179,DEC_P1,P,"(861, 777, 890, 802)","(873.6931034482759, 788.0689655172414)"
657,358,561,47.01062087009194,DEC_P1,P,"(868, 711, 906, 740)","(887.5698324022346, 725.8547486033519)"
658,467,789,59.93787313820997,DEC_P1,P,"(933, 865, 988, 894)","(960.1070663811563, 877.3768736616703)"
659,351,451,43.768032563940416,DEC_P1,P,"(938, 405, 953, 445)","(945.2079772079773, 424.7150997150997)"
660,113,150,21.676572249248828,DEC_P1,P,"(939, 96, 949, 116)","(943.2300884955753, 105.48672566371681)"
661,352,473,38.085421484861385,DEC_P1,P,"(942, 123, 969, 153)","(957.0028409090909, 135.9005681818182)"
662,375,534,41.55953106747239,DEC_P1,P,"(1000, 378, 1027, 412)","(1013.2986666666667, 394.64)"
663,346,474,45.30853930818702,DEC_P1,P,"(1009, 455, 1046, 482)","(1027.5462427745665, 469.11560693641616)"
664,244,337,27.962469712641123,DEC_P1,P,"(1033, 580, 1053, 607)","(1043.7377049180327, 591.9303278688525)"
665,349,511,48.17247918532177,DEC_P1,P,"(1075, 638, 1093, 682)","(1083.083094555874, 659.8510028653295)"
666,336,463,39.58363180213586,DEC_P1,P,"(1084, 167, 1120, 189)","(1099.4583333333333, 175.92261904761904)"
667,371,556,43.23552287408549,DEC_P1,P,"(1093, 694, 1129, 714)","(1112.0673854447439, 701.0970350404313)"
668,371,525,49.58737780188738,DEC_P1,P,"(1116, 443, 1150, 479)","(1133.4043126684637, 460.3935309973046)"
669,447,651,52.06808903040081,DEC_P1,P,"(1160, 281, 1205, 308)","(1182.4093959731545, 294.586129753915)"
670,260,344,35.979304761243704,DEC_P1,P,"(1203, 491, 1231, 516)","(1216.8961538461538, 501.9)"
671,413,532,48.60889769076155,DEC_P1,P,"(1248, 329, 1285, 363)","(1266.3075060532688, 347.14769975786925)"
672,365,507,47.212207699824546,DEC_P1,P,"(1269, 503, 1312, 522)","(1292.013698630137, 512.1698630136987)"
673,238,407,39.518655755312416,DEC_P1,P,"(1270, 100, 1301, 126)","(1283.6554621848738, 113.18487394957984)"
674,403,569,50.115655862004076,DEC_P1,P,"(1285, 596, 1307, 640)","(1293.7071960297767, 616.2258064516129)"
675,378,539,43.030409043575254,DEC_P1,P,"(1290, 357, 1309, 397)","(1298.7751322751324, 376.0846560846561)"
676,341,453,41.5963283124993,DEC_P1,P,"(1355, 144, 1394, 163)","(1374.8797653958945, 152.43401759530792)"
677,374,527,35.36676112616609,DEC_P1,P,"(1403, 371, 1437, 395)","(1421.3529411764705, 383.2834224598931)"
678,326,431,40.07092641075945,DEC_P1,P,"(1439, 305, 1476, 322)","(1455.9907975460123, 312.97546012269936)"
679,453,610,43.04485192630151,DEC_P1,P,"(1530, 197, 1556, 235)","(1541.6158940397352, 215.27373068432672)"
680,349,488,42.76010011819123,DEC_P1,P,"(1542, 278, 1579, 297)","(1561.429799426934, 285.2893982808023)"
681,360,470,43.43958146726177,DEC_P1,P,"(1560, 245, 1599, 266)","(1578.0916666666667, 254.70555555555555)"
682,412,540,49.65201804100625,DEC_P1,P,"(1715, 401, 1745, 439)","(1729.0218446601941, 420.44174757281553)"
683,407,629,32.86411804665585,DEC_P1,P,"(1731, 589, 1766, 618)","(1750.4299754299755, 604.0835380835381)"
684,370,508,45.05525723252163,DEC_P1,P,"(1750, 177, 1783, 207)","(1765.1837837837838, 190.86756756756756)"
685,389,586,49.78780474681253,DEC_P1,P,"(1828, 573, 1852, 613)","(1841.9125964010282, 591.8766066838047)"
686,355,539,54.52640420004293,DEC_P1,P,"(1884, 886, 1933, 905)","(1909.7098591549295, 894.2873239436619)"
687,349,486,48.06304318836868,DEC_P1,P,"(1906, 829, 1925, 870)","(1913.2177650429799, 846.8166189111748)"
688,429,652,52.74599274608494,DEC_P1,P,"(1963, 335, 2008, 361)","(1984.820512820513, 347.64568764568764)"
689,328,486,45.68173080044451,DEC_P1,P,"(2079, 673, 2121, 687)","(2098.4146341463415, 678.8871951219512)"
690,315,474,49.521359692287334,DEC_P1,P,"(2127, 833, 2173, 846)","(2149.9333333333334, 839.2984126984127)"
691,302,406,40.021796150921126,DEC_P1,P,"(2156, 353, 2186, 380)","(2168.933774834437, 367.64900662251654)"
692,331,461,43.38444242148949,DEC_P1,P,"(2293, 592, 2324, 624)","(2308.770392749245, 608.416918429003)"
693,355,455,46.76808935057347,DEC_P1,P,"(2324, 458, 2354, 493)","(2336.9718309859154, 473.85915492957747)"
694,367,463,47.08326966853775,DEC_P1,P,"(2325, 226, 2366, 242)","(2343.7384196185285, 233.9591280653951)"
695,344,476,41.41133088135414,DEC_P1,P,"(2342, 564, 2379, 587)","(2361.7761627906975, 573.9098837209302)"
696,300,423,45.51305104116863,DEC_P1,P,"(2364, 890, 2404, 910)","(2382.9366666666665, 899.9733333333334)"
697,372,523,42.75054415485664,DEC_P1,P,"(2368, 608, 2397, 641)","(2383.0940860215055, 625.2258064516129)"
698,302,459,48.60590796620331,DEC_P1,P,"(2414, 937, 2455, 962)","(2437.523178807947, 946.725165562914)"
699,778,1218,92.27443880068911,DEC_P1,P,"(2477, 365, 2537, 432)","(2504.263496143959, 400.54755784061695)"
700,356,512,40.50241371491039,DEC_P1,P,"(2496, 788, 2537, 807)","(2516.9775280898875, 796.4915730337078)"
701,342,430,45.6094934222249,DEC_P1,P,"(2577, 601, 2618, 615)","(2595.1374269005846, 606.6491228070175)"
702,439,601,51.983601875587105,DEC_P1,P,"(2630, 322, 2651, 367)","(2638.234624145786, 342.6651480637813)"
703,364,509,45.87047478657557,DEC_P1,P,"(2771, 683, 2808, 710)","(2789.3763736263736, 696.6126373626373)"
704,358,522,45.96012863563067,DEC_P1,P,"(2876, 435, 2912, 467)","(2894.212290502793, 451.2150837988827)"
705,263,404,41.58281683330227,DEC_P1,P,"(2980, 883, 3017, 898)","(2999.5399239543726, 889.9011406844106)"
706,345,495,39.45860539471085,DEC_P1,P,"(3062, 285, 3079, 323)","(3069.7159420289854, 303.52463768115945)"
707,302,438,44.109447887381,DEC_P1,P,"(3086, 665, 3106, 702)","(3096.2152317880796, 684.4801324503311)"
708,246,404,42.957615056233834,DEC_P1,P,"(3144, 922, 3181, 940)","(3159.410569105691, 931.7520325203252)"
709,389,516,44.11397785787031,DEC_P1,Q,"(148, 602, 167, 643)","(157.79434447300773, 621.521850899743)"
